시군명,사업장명,인허가일자,영업상태명,폐업일자,축산업무구분명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
안양시,그린아쿠아펫(홈플러스안양점),20120903,운영중,,동물판매업,경기도 안양시 동안구 호계동 555-9번지 안양국제유통단지 홈플러스동,경기도 안양시 동안구 엘에스로 92 (호계동),14117,37.3715256588,126.9520679799
안양시,가성수족관,20120912,운영중,,동물판매업,경기도 안양시 동안구 호계동 1039번지 뉴코아아울렛 지하2층,"경기도 안양시 동안구 시민대로 180 (호계동,뉴코아아울렛 지하2층)",14073,37.3901398337,126.9504180375
안양시,펫스토리,20130905,운영중,,동물판매업,경기도 안양시 동안구 관양동 1390-13번지 1층,경기도 안양시 동안구 관악대로287번길 52 (관양동),13936,37.4051074447,126.9547785825
안양시,the 착한펫,20170726,운영중,,동물판매업,경기도 안양시 동안구 비산동 571번지 202호,"경기도 안양시 동안구 경수대로 927, 202호 (비산동)",13955,37.3980509923,126.9335062081
안양시,개털깎는남자,20160205,운영중,,동물판매업,경기도 안양시 동안구 호계동 894-3번지 건화상가 2층,"경기도 안양시 동안구 경수대로 805 (호계동, 건화상가 2층)",14040,37.3914704370,126.9442627104
안양시,응답하라멍멍이들,20180418,운영중,,동물판매업,경기도 안양시 만안구 박달동 100-22번지 1층,"경기도 안양시 만안구 박달로 501, 1층 (박달동)",13984,37.4026376175,126.9082369655
안양시,쿨펫,20180320,운영중,,동물판매업,경기도 안양시 동안구 관양동 1608번지 이마트평촌점,"경기도 안양시 동안구 시민대로 300, 이마트평촌점 지하1층 (관양동)",14066,37.3948571886,126.9634807330
안양시,토토로펫,20140401,폐업 등,20151026,동물판매업,경기도 안양시 동안구 평촌동 87-3번지 4층,"경기도 안양시 동안구 흥안대로 457, 4층 (평촌동)",14058,37.3947794154,126.9751690015
안양시,마이펫,20141126,폐업 등,20151105,동물판매업,경기도 안양시 만안구 안양동 714-143번지,경기도 안양시 만안구 장내로 75-1 (안양동),14003,37.3946884673,126.9170893468
안양시,뽀뽀애견,20151027,폐업 등,20160714,동물판매업,"경기도 안양시 동안구 호계동 959-19번지 3,4","경기도 안양시 동안구 경수대로 547, 3,4호 (호계동)",14116,37.3714467242,126.9573627968
안양시,펫갤러리아,20130109,폐업 등,20160602,동물판매업,경기도 안양시 동안구 비산동 1112-1번지 안양건설타워 404호,"경기도 안양시 동안구 시민대로 187, 404호 (비산동, 안양건설타워)",14047,37.3916901099,126.9516478405
안양시,뽀뽀애견용품할인매장,20120315,폐업 등,20151026,동물판매업,"경기도 안양시 동안구 호계동 959-19번지 1층 3,4호","경기도 안양시 동안구 경수대로 547, 3,4호 (호계동,1층)",14116,37.3714467242,126.9573627968
안양시,핫독,20160223,폐업 등,20170222,동물판매업,경기도 안양시 만안구 안양동 837-15번지 1층,"경기도 안양시 만안구 안양로 397, 1층 (안양동)",13988,37.4061115979,126.9148399782
안양시,캣츠앤독스,20140916,폐업 등,20170719,동물판매업,경기도 안양시 동안구 관양동 1725-1번지 스마트프라자 211호,"경기도 안양시 동안구 동편로 6, 211호 (관양동, 스마트프라자)",13929,37.4056626613,126.9714264777
안양시,더리틀펫,20150310,폐업 등,20150820,동물판매업,경기도 안양시 동안구 관양동 1591번지 평촌아크로타워 c동 325-1호,"경기도 안양시 동안구 시민대로 230, c동 3층 325-1호 (관양동, 평촌아크로타워)",14067,37.3921966707,126.9564807224
안양시,날라리 캣,20171116,폐업 등,20180625,동물판매업,경기도 안양시 동안구 평촌동 908-1번지 102호,"경기도 안양시 동안구 관평로79번길 22, 1층 102호 (평촌동)",14103,37.3843333361,126.9633168699
안양시,아쿠아플러스(주),20120903,폐업 등,20171129,동물판매업,경기도 안양시 동안구 비산동 1109-3번지,경기도 안양시 동안구 동안로 162 (비산동),14046,37.3934467379,126.9508674435
안양시,다사랑동물병원,20130102,폐업 등,20150924,동물판매업,경기도 안양시 동안구 관양동 1598번지 샤르망오피스텔 103호,"경기도 안양시 동안구 시민대로 266, 103호 (관양동, 샤르망오피스텔)",14066,37.3937478269,126.9602515676
안양시,파파도기,20140306,폐업 등,20180420,동물판매업,경기도 안양시 동안구 관양동 1595번지,"경기도 안양시 동안구 시민대로 277, 2층 201호 (관양동)",14054,37.3948923389,126.9608946198
양주시,사보라펫,20180618,운영중,,동물판매업,경기도 양주시 회정동 392-1번지,경기도 양주시 평화로 1570 (회정동),11438,37.8294204567,127.0538492317
양주시,아키애견미용,20180720,운영중,,동물판매업,경기도 양주시 삼숭동 558-3번지 202호,"경기도 양주시 부흥로 2155, 2층 2호 (삼숭동)",11477,37.8075303094,127.0940327630
양주시,총각네 강아지,20151016,운영중,,동물판매업,경기도 양주시 광사동 655-1번지,"경기도 양주시 고읍로 96, 102호 (광사동, 그린프라자)",11492,37.7953406613,127.0812903299
양주시,로얄 동물,20180702,운영중,,동물판매업,경기도 양주시 고암동 129-1번지,경기도 양주시 고암길 58 (고암동),11457,37.8315570209,127.0692651519
양주시,쿨독애견샾,20090306,운영중,,동물판매업,경기도 양주시 삼숭동 202-35번지 양주프라자3 102호,"경기도 양주시 삼숭로38번길 102, 양주프라자3 102호 (삼숭동)",11487,37.7958166845,127.1065301874
양주시,뷰티펫,20180710,운영중,,동물판매업,경기도 양주시 백석읍 연곡리 345번지,경기도 양주시 백석읍 부흥로 411-6,11502,37.8176438818,126.9491288485
양주시,매니아 펫,20151126,운영중,,동물판매업,경기도 양주시 광사동 651-6번지,"경기도 양주시 고읍남로 6-16 (광사동, 광장프라자)",11492,37.7956215391,127.0788722872
양주시,24시 해든동물의료센터,20180528,운영중,,동물판매업,경기도 양주시 광사동 652-1번지,"경기도 양주시 부흥로 1938, 광사동동 2층 201호 (광사동)",11492,37.7948112039,127.0780653529
양주시,양주농장,20171204,운영중,,동물판매업,경기도 양주시 광적면 비암리 584번지,경기도 양주시 광적면 부흥로 149,11424,37.8097001765,126.9221644342
양주시,티파니&펫,20180618,운영중,,동물판매업,경기도 양주시 광사동 674-8번지 102호,"경기도 양주시 고읍남로191번길 88, 102호 (광사동)",11492,37.7914227650,127.0794242877
양주시,문화켄넬,20171013,운영중,,동물판매업,경기도 양주시 장흥면 교현리 414-6번지,경기도 양주시 장흥면 북한산로801번길 6,11523,37.6945979894,126.9656129732
양주시,일영농장,20170104,운영중,,동물판매업,경기도 양주시 백석읍 오산리 395-1번지,경기도 양주시 백석읍 권율로1398번길 51,11504,37.8060318524,126.9806255204
양주시,해맑은동물병원,20180702,운영중,,동물판매업,경기도 양주시 광사동 654-3번지 102호,"경기도 양주시 고읍남로 14, 1층 102호 (광사동)",11492,37.7950895096,127.0795983743
양주시,부르주화 펫,20180702,운영중,,동물판매업,경기도 양주시 광사동 658번지 해동마을유승한내들 상가동동 201호,"경기도 양주시 고읍로 118-16, 상가동동 201호 (광사동, 해동마을유승한내들)",11492,37.7943762613,127.0818683402
양주시,덕정동물병원,20180705,운영중,,동물판매업,경기도 양주시 덕정동 208-1번지 해밀프라자 112동 301호,"경기도 양주시 회정로 120, 해밀프라자 112동 301호 (덕정동)",11456,37.8371444100,127.0664528607
양주시,(주)밀레펫(이마트 양주점),20140214,운영중,,동물판매업,경기도 양주시 회정동 98번지,"경기도 양주시 평화로 1713 (회정동, 이마트)",11435,37.8419435587,127.0538124031
양주시,멍이와 야옹이,20140304,운영중,,동물판매업,경기도 양주시 삼숭동 271-1번지,"경기도 양주시 삼숭로38번길 9 (삼숭동, 서진상가 109호)",11486,37.7975054374,127.1019001173
양주시,덕정동물병원,20140513,운영중,,동물판매업,경기도 양주시 덕정동 208-1번지,경기도 양주시 회정로 120 (덕정동),11456,37.8371444100,127.0664528607
양주시,J2켄넬,20170802,운영중,,동물판매업,경기도 양주시 장흥면 일영리 337-4번지,경기도 양주시 장흥면 호국로 110,11520,37.7143237319,126.9338361341
양주시,성덕애견,20171011,운영중,,동물판매업,경기도 양주시 광적면 광석리 509-4번지,경기도 양주시 광적면 부흥로597번길 49,11420,37.8257499067,126.9661604527
양주시,베스트그루밍,20180424,운영중,,동물판매업,경기도 양주시 덕정동 365-43번지,"경기도 양주시 화합로1325번길 22-68, jk빌리지 105동 (덕정동)",11449,37.8475609035,127.0633714273
양주시,BIG Gentle Cat,20180416,운영중,,동물판매업,경기도 양주시 장흥면 석현리 272-21번지,경기도 양주시 장흥면 권율로309번길 434-11,11519,37.7527374612,126.9448298835
양주시,피엔디(PND),20160413,운영중,,동물판매업,경기도 양주시 회암동 361-5번지,경기도 양주시 화합로 1633 (회암동),11463,37.8382843316,127.0875611698
양주시,TBC KOREA,20161227,운영중,,동물판매업,경기도 양주시 율정동 164-3번지,경기도 양주시 율정로165번길 96 (율정동),11475,37.8256188125,127.1078099040
양주시,블랙젬,20160401,운영중,,동물판매업,경기도 양주시 회암동 459번지,경기도 양주시 칠봉산로168번길 261 (회암동),11464,37.8478947953,127.0910602040
양주시,(주)한라펫,20140107,운영중,,동물판매업,경기도 양주시 회정동 351-2번지,경기도 양주시 평화로 1547 (회정동),11439,37.8274209370,127.0525075444
양주시,쿨독 애견샾,20180618,운영중,,동물판매업,경기도 양주시 삼숭동 202-35번지 양주프라자3,"경기도 양주시 삼숭로38번길 102, 양주프라자3 1층 (삼숭동)",11487,37.7958166845,127.1065301874
양주시,티파니&펫,20140317,운영중,,동물판매업,경기도 양주시 광사동 674-8번지 102호,경기도 양주시 고읍남로191번길 88 (광사동),11492,37.7914227650,127.0794242877
양주시,까까멍,20140508,운영중,,동물판매업,경기도 양주시 고읍동 94번지,경기도 양주시 고덕로 340-14 (고읍동),11481,37.8016225910,127.0777089075
양주시,사랑방 켄넬,20080707,운영중,,동물판매업,경기도 양주시 삼숭동 367-1번지,경기도 양주시 삼숭로129번길 19-33 (삼숭동),11485,37.8022838873,127.0977279565
양주시,반창꼬 애견미용,20180611,운영중,,동물판매업,경기도 양주시 옥정동 1049-1번지,"경기도 양주시 옥정로 151, 3층 (옥정동)",11479,37.8153081794,127.0904536002
양주시,애견마을,20140214,폐업 등,20151230,동물판매업,경기도 양주시 광사동 232-3번지,경기도 양주시 부흥로 1935 (광사동),11481,37.7949829670,127.0771458846
양평군,애플돌스(APPLEDOLLS),20180411,운영중,,동물판매업,경기도 양평군 청운면 삼성리 77-6번지,경기도 양평군 청운면 신당윗길 37,12531,37.5780430830,127.7582541199
양평군,미파케터리,20180406,운영중,,동물판매업,경기도 양평군 양평읍 오빈리 431-24번지,경기도 양평군 양평읍 안골길 33-1,12545,37.5064429490,127.4621478931
양평군,스타클라우드,20180227,운영중,,동물판매업,경기도 양평군 서종면 수입리 490-28번지,,12500,37.6384753926,127.3825639619
양평군,펫글로벌,20090807,운영중,,동물판매업,경기도 양평군 양동면 고송리 606번지,경기도 양평군 양동면 양동로 600,12533,37.4963916263,127.7021234379
양평군,오부자 켄넬,20130212,운영중,,동물판매업,경기도 양평군 개군면 하자포리 220-5번지,경기도 양평군 개군면 하자포길 34-1,12568,37.4261704051,127.5379157697
양평군,참 좋은 동물병원,20130930,운영중,,동물판매업,경기도 양평군 양평읍 공흥리 468-23번지,경기도 양평군 양평읍 시민로 90,12561,37.4904177321,127.5013424673
양평군,제3애견,20180625,운영중,,동물판매업,경기도 양평군 강상면 병산리 183-2번지,경기도 양평군 강상면 독배길 52-9,12571,37.4940493910,127.4725882561
양평군,메리해피쫑,20180702,운영중,,동물판매업,경기도 양평군 양서면 용담리 507-1번지,경기도 양평군 양서면 목왕로 17,12584,37.5427925535,127.3247214592
양평군,백설애견,20171027,운영중,,동물판매업,경기도 양평군 옥천면 용천리 486-10번지,경기도 양평군 옥천면 덕고갯길 30,12506,37.5293272664,127.4893152141
양평군,세린파즈 토이푸들,20171201,운영중,,동물판매업,경기도 양평군 서종면 수입리 411번지,경기도 양평군 서종면 화서로 97-35,12500,37.6461718323,127.3902061387
양평군,명품견,20170711,운영중,,동물판매업,경기도 양평군 용문면 다문리 691-6번지 용문그린아파트 3층 301호,"경기도 양평군 용문면 다문북길 47, 3층 301호 (용문그린아파트)",12521,37.4851922735,127.5895770887
양평군,정우켄넬,20150731,운영중,,동물판매업,경기도 양평군 개군면 계전리 695-9번지,,12570,37.4166221806,127.5588925104
